"skola","predmet","obor","typ","konali","neuspeli","volba","prumer","odchylka"
"Gymnázium J. S. Machara. Brandýs nad Labem - Stará Boleslav. Královická 668","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",40,1,"69.5","68.4","15.9"
"Gymnázium J. S. Machara. Brandýs nad Labem - Stará Boleslav. Královická 668","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",58,1,100,"76.9","10.3"
"Gymnázium J. S. Machara. Brandýs nad Labem - Stará Boleslav. Královická 668","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",58,0,100,"62.6","14.9"
"Gymnázium J. S. Machara. Brandýs nad Labem - Stará Boleslav. Královická 668","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",58,4,100,"50.9","22.5"
"Gymnázium J. S. Machara. Brandýs nad Labem - Stará Boleslav. Královická 668","Matematika","Gymnázium 4 leté","Didaktický test",18,1,"30.5","54.9",21
"Gymnázium Jana Palacha. Mělník. Pod Vrchem 3421","Anglický jazyk","Gymnázium 4 leté","Didaktický test",38,0,"59.1","70.6","10.8"
"Gymnázium Jana Palacha. Mělník. Pod Vrchem 3421","Anglický jazyk","Gymnázium 4 leté","Písemná práce",38,0,"59.1","75.5","9.5"
"Gymnázium Jana Palacha. Mělník. Pod Vrchem 3421","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",38,1,"59.1","54.3","16.5"
"Gymnázium Jana Palacha. Mělník. Pod Vrchem 3421","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",65,0,100,75,12
"Gymnázium Jana Palacha. Mělník. Pod Vrchem 3421","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",65,0,100,"57.8","13.6"
"Gymnázium Jana Palacha. Mělník. Pod Vrchem 3421","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",65,1,100,"57.7","17.5"
"Gymnázium Jana Palacha. Mělník. Pod Vrchem 3421","Matematika","Gymnázium 4 leté","Didaktický test",27,0,"40.9","65.8","18.4"
"Gymnázium Jiřího Ortena. Kutná Hora. Jaselská 932","Anglický jazyk","Gymnázium 4 leté","Didaktický test",56,0,"78.9","77.6","8.3"
"Gymnázium Jiřího Ortena. Kutná Hora. Jaselská 932","Anglický jazyk","Gymnázium 4 leté","Písemná práce",56,0,"78.9","79.7","7.5"
"Gymnázium Jiřího Ortena. Kutná Hora. Jaselská 932","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",56,0,"78.9",55,"15.2"
"Gymnázium Jiřího Ortena. Kutná Hora. Jaselská 932","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",72,0,100,"76.9","10.7"
"Gymnázium Jiřího Ortena. Kutná Hora. Jaselská 932","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",72,0,100,"60.5","17.7"
"Gymnázium Jiřího Ortena. Kutná Hora. Jaselská 932","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",72,0,100,"56.1","15.7"
"Gymnázium Jiřího Ortena. Kutná Hora. Jaselská 932","Matematika","Gymnázium 4 leté","Didaktický test",9,0,"11.8","49.4","12.3"
"Gymnázium Jiřího z Poděbrad. Poděbrady. Studentská 166","Anglický jazyk","Gymnázium 4 leté","Didaktický test",63,0,"67.7","80.5","8.2"
"Gymnázium Jiřího z Poděbrad. Poděbrady. Studentská 166","Anglický jazyk","Gymnázium 4 leté","Písemná práce",63,0,"67.7","75.5","7.1"
"Gymnázium Jiřího z Poděbrad. Poděbrady. Studentská 166","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",63,0,"67.7","69.8","10.5"
"Gymnázium Jiřího z Poděbrad. Poděbrady. Studentská 166","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",93,1,100,"77.3","12.6"
"Gymnázium Jiřího z Poděbrad. Poděbrady. Studentská 166","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",93,1,100,"65.6","14.8"
"Gymnázium Jiřího z Poděbrad. Poděbrady. Studentská 166","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",93,3,100,63,"19.8"
"Gymnázium Jiřího z Poděbrad. Poděbrady. Studentská 166","Matematika","Gymnázium 4 leté","Didaktický test",27,0,29,"77.3","12.7"
"Gymnázium Joachima Barranda. Beroun. Talichova 824","Anglický jazyk","Gymnázium 4 leté","Didaktický test",64,0,"70.7","79.3","9.3"
"Gymnázium Joachima Barranda. Beroun. Talichova 824","Anglický jazyk","Gymnázium 4 leté","Písemná práce",64,0,"70.7","77.1","6.9"
"Gymnázium Joachima Barranda. Beroun. Talichova 824","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",64,0,"70.7","66.5",14
"Gymnázium Joachima Barranda. Beroun. Talichova 824","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",91,0,100,"74.8",12
"Gymnázium Joachima Barranda. Beroun. Talichova 824","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",91,0,100,"61.4","11.4"
"Gymnázium Joachima Barranda. Beroun. Talichova 824","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",91,0,100,"68.3","13.3"
"Gymnázium Joachima Barranda. Beroun. Talichova 824","Matematika","Gymnázium 4 leté","Didaktický test",26,0,"28.3","79.9","13.8"
"GYMNÁZIUM KARLA ČAPKA. DOBŘÍŠ. ŠKOLNÍ 1530","Anglický jazyk","Gymnázium 4 leté","Didaktický test",53,0,"94.6","88.4","7.6"
"GYMNÁZIUM KARLA ČAPKA. DOBŘÍŠ. ŠKOLNÍ 1530","Anglický jazyk","Gymnázium 4 leté","Písemná práce",53,0,"94.6","83.1","9.3"
"GYMNÁZIUM KARLA ČAPKA. DOBŘÍŠ. ŠKOLNÍ 1530","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",53,0,"94.6","73.4","11.7"
"GYMNÁZIUM KARLA ČAPKA. DOBŘÍŠ. ŠKOLNÍ 1530","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",56,0,100,"76.8","12.3"
"GYMNÁZIUM KARLA ČAPKA. DOBŘÍŠ. ŠKOLNÍ 1530","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",56,0,100,"70.5","11.5"
"GYMNÁZIUM KARLA ČAPKA. DOBŘÍŠ. ŠKOLNÍ 1530","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",56,0,100,"64.5","14.7"
"Gymnázium pod Svatou Horou. Příbram II. Balbínova 328","Anglický jazyk","Gymnázium 4 leté","Didaktický test",43,0,"97.8","73.4","9.4"
"Gymnázium pod Svatou Horou. Příbram II. Balbínova 328","Anglický jazyk","Gymnázium 4 leté","Písemná práce",43,0,"97.8","69.4","11.6"
"Gymnázium pod Svatou Horou. Příbram II. Balbínova 328","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",43,0,"97.8","70.1","13.7"
"Gymnázium pod Svatou Horou. Příbram II. Balbínova 328","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",44,1,100,"65.5","13.3"
"Gymnázium pod Svatou Horou. Příbram II. Balbínova 328","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",44,0,100,"60.9","11.4"
"Gymnázium pod Svatou Horou. Příbram II. Balbínova 328","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",44,3,100,60,"22.2"
"Gymnázium Václava Beneše Třebízského. Slaný. Smetanovo nám. 1310","Anglický jazyk","Gymnázium 4 leté","Didaktický test",30,0,"63.8","87.2","4.8"
"Gymnázium Václava Beneše Třebízského. Slaný. Smetanovo nám. 1310","Anglický jazyk","Gymnázium 4 leté","Písemná práce",30,0,"63.8",81,"6.9"
"Gymnázium Václava Beneše Třebízského. Slaný. Smetanovo nám. 1310","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",30,0,"63.8","62.5","14.1"
"Gymnázium Václava Beneše Třebízského. Slaný. Smetanovo nám. 1310","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",47,0,100,"78.7","10.9"
"Gymnázium Václava Beneše Třebízského. Slaný. Smetanovo nám. 1310","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",47,0,100,"67.6","13.5"
"Gymnázium Václava Beneše Třebízského. Slaný. Smetanovo nám. 1310","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",47,0,100,"56.6","15.4"
"Gymnázium Václava Beneše Třebízského. Slaný. Smetanovo nám. 1310","Matematika","Gymnázium 4 leté","Didaktický test",15,0,"31.9","75.2","17.8"
"Gymnázium Václava Hraběte. Hořovice. Jiráskova 617","Anglický jazyk","Gymnázium 4 leté","Didaktický test",32,0,"71.1","76.3","11.5"
"Gymnázium Václava Hraběte. Hořovice. Jiráskova 617","Anglický jazyk","Gymnázium 4 leté","Písemná práce",32,0,"71.1","72.8","10.2"
"Gymnázium Václava Hraběte. Hořovice. Jiráskova 617","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",32,0,"71.1","71.9","9.7"
"Gymnázium Václava Hraběte. Hořovice. Jiráskova 617","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",45,1,100,"73.5","12.1"
"Gymnázium Václava Hraběte. Hořovice. Jiráskova 617","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",45,0,100,"59.5","9.3"
"Gymnázium Václava Hraběte. Hořovice. Jiráskova 617","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",45,0,100,68,"9.1"
"Gymnázium Zikmunda Wintra. Rakovník. nám. J. Žižky 186","Anglický jazyk","Gymnázium 4 leté","Didaktický test",43,0,"64.3",72,12
"Gymnázium Zikmunda Wintra. Rakovník. nám. J. Žižky 186","Anglický jazyk","Gymnázium 4 leté","Písemná práce",43,1,"64.3","63.1","13.8"
"Gymnázium Zikmunda Wintra. Rakovník. nám. J. Žižky 186","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",43,0,"64.3","61.2","15.9"
"Gymnázium Zikmunda Wintra. Rakovník. nám. J. Žižky 186","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",68,1,100,"70.9","11.2"
"Gymnázium Zikmunda Wintra. Rakovník. nám. J. Žižky 186","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",68,0,100,"61.5","13.4"
"Gymnázium Zikmunda Wintra. Rakovník. nám. J. Žižky 186","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",68,1,100,46,"20.4"
"Gymnázium Zikmunda Wintra. Rakovník. nám. J. Žižky 186","Matematika","Gymnázium 4 leté","Didaktický test",21,1,30,"56.5","16.1"
"Gymnázium. Benešov. Husova 470","Anglický jazyk","Gymnázium 4 leté","Didaktický test",34,0,"39.1","70.1","10.8"
"Gymnázium. Benešov. Husova 470","Anglický jazyk","Gymnázium 4 leté","Písemná práce",34,0,"39.1","68.9","9.6"
"Gymnázium. Benešov. Husova 470","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",34,0,"39.1","59.8","11.1"
"Gymnázium. Benešov. Husova 470","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",85,2,100,75,"13.1"
"Gymnázium. Benešov. Husova 470","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",85,1,100,"64.7","14.2"
"Gymnázium. Benešov. Husova 470","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",85,2,100,"56.8","19.1"
"Gymnázium. Benešov. Husova 470","Matematika","Gymnázium 4 leté","Didaktický test",48,1,"57.5","63.9","18.5"
"Gymnázium. Český Brod. Vítězná 616","Anglický jazyk","Gymnázium 4 leté","Didaktický test",34,0,"82.2","79.5","9.1"
"Gymnázium. Český Brod. Vítězná 616","Anglický jazyk","Gymnázium 4 leté","Písemná práce",34,0,"82.2","65.9","10.4"
"Gymnázium. Český Brod. Vítězná 616","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",34,1,"82.2","66.3","20.2"
"Gymnázium. Český Brod. Vítězná 616","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",42,0,100,"79.6","11.9"
"Gymnázium. Český Brod. Vítězná 616","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",42,0,100,"56.5","15.2"
"Gymnázium. Český Brod. Vítězná 616","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",42,4,100,"46.1","25.8"
"Gymnázium. Kladno. nám.Edvarda Beneše 1573","Anglický jazyk","Gymnázium 4 leté","Didaktický test",75,0,"64.4","83.9","7.2"
"Gymnázium. Kladno. nám.Edvarda Beneše 1573","Anglický jazyk","Gymnázium 4 leté","Písemná práce",75,0,"64.4","79.4","6.5"
"Gymnázium. Kladno. nám.Edvarda Beneše 1573","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",75,0,"64.4","64.7","17.3"
"Gymnázium. Kladno. nám.Edvarda Beneše 1573","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",117,0,100,"80.4",11
"Gymnázium. Kladno. nám.Edvarda Beneše 1573","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",117,0,100,"63.4","13.3"
"Gymnázium. Kladno. nám.Edvarda Beneše 1573","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",117,1,100,60,"16.7"
"Gymnázium. Kladno. nám.Edvarda Beneše 1573","Matematika","Gymnázium 4 leté","Didaktický test",39,5,"33.1","50.4","21.3"
"Gymnázium. Kolín III. Žižkova 162","Anglický jazyk","Gymnázium 4 leté","Didaktický test",69,0,75,"86.9","8.1"
"Gymnázium. Kolín III. Žižkova 162","Anglický jazyk","Gymnázium 4 leté","Písemná práce",69,0,75,"81.5","8.6"
"Gymnázium. Kolín III. Žižkova 162","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",69,0,75,"73.9","12.4"
"Gymnázium. Kolín III. Žižkova 162","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",92,0,100,"79.4","11.6"
"Gymnázium. Kolín III. Žižkova 162","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",92,0,100,"78.7","10.9"
"Gymnázium. Kolín III. Žižkova 162","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",92,0,100,71,"12.3"
"Gymnázium. Kolín III. Žižkova 162","Matematika","Gymnázium 4 leté","Didaktický test",20,1,"21.7","61.5","21.5"
"Gymnázium. Mnichovo Hradiště. Studentská 896","Anglický jazyk","Gymnázium 4 leté","Didaktický test",27,0,"67.5","69.9","12.3"
"Gymnázium. Mnichovo Hradiště. Studentská 896","Anglický jazyk","Gymnázium 4 leté","Písemná práce",27,0,"67.5","60.4","14.1"
"Gymnázium. Mnichovo Hradiště. Studentská 896","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",27,0,"67.5","59.7","13.9"
"Gymnázium. Mnichovo Hradiště. Studentská 896","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",40,0,100,"68.4","12.6"
"Gymnázium. Mnichovo Hradiště. Studentská 896","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",40,1,100,"55.4","15.8"
"Gymnázium. Mnichovo Hradiště. Studentská 896","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",40,0,100,"61.1","14.5"
"Gymnázium. Příbram. Legionářů 402","Anglický jazyk","Gymnázium 4 leté","Didaktický test",81,0,82,"76.3","11.1"
"Gymnázium. Příbram. Legionářů 402","Anglický jazyk","Gymnázium 4 leté","Písemná práce",81,0,82,"80.1",8
"Gymnázium. Příbram. Legionářů 402","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",81,0,82,"65.5","12.1"
"Gymnázium. Příbram. Legionářů 402","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",99,0,100,"74.5","14.2"
"Gymnázium. Příbram. Legionářů 402","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",99,1,100,"65.2","16.1"
"Gymnázium. Příbram. Legionářů 402","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",99,0,100,"71.3","12.7"
"Gymnázium. Příbram. Legionářů 402","Matematika","Gymnázium 4 leté","Didaktický test",7,0,7,"64.6","23.1"
"Gymnázium. Příbram. Legionářů 402","Německý jazyk","Gymnázium 4 leté","Didaktický test",5,0,5,"81.2","10.9"
"Gymnázium. Příbram. Legionářů 402","Německý jazyk","Gymnázium 4 leté","Písemná práce",5,0,5,79,"11.4"
"Gymnázium. Příbram. Legionářů 402","Německý jazyk","Gymnázium 4 leté","Ústní zkouška",5,0,5,66,"19.8"
"Gymnázium. Příbram. Legionářů 402","Ruský jazyk","Gymnázium 4 leté","Didaktický test",5,0,5,"57.5","8.4"
"Gymnázium. Příbram. Legionářů 402","Ruský jazyk","Gymnázium 4 leté","Písemná práce",5,0,5,"82.2","4.1"
"Gymnázium. Příbram. Legionářů 402","Ruský jazyk","Gymnázium 4 leté","Ústní zkouška",5,0,5,"71.3","6.9"
"Gymnázium. Říčany. Komenského náměstí 1/1280","Anglický jazyk","Gymnázium 4 leté","Didaktický test",17,0,"33.3","82.6","7.3"
"Gymnázium. Říčany. Komenského náměstí 1/1280","Anglický jazyk","Gymnázium 4 leté","Písemná práce",17,0,"33.3","79.9","7.2"
"Gymnázium. Říčany. Komenského náměstí 1/1280","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",17,0,"33.3","65.1","11.4"
"Gymnázium. Říčany. Komenského náměstí 1/1280","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",52,0,100,"83.9","10.5"
"Gymnázium. Říčany. Komenského náměstí 1/1280","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",52,0,100,"76.8","13.5"
"Gymnázium. Říčany. Komenského náměstí 1/1280","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",52,1,100,"57.4","17.9"
"Gymnázium. Říčany. Komenského náměstí 1/1280","Matematika","Gymnázium 4 leté","Didaktický test",34,1,"64.8","69.8","18.6"
"Gymnázium. Vlašim. Tylova 271","Anglický jazyk","Gymnázium 4 leté","Didaktický test",33,0,"67.3","71.4",11
"Gymnázium. Vlašim. Tylova 271","Anglický jazyk","Gymnázium 4 leté","Písemná práce",33,0,"67.3","80.1","8.1"
"Gymnázium. Vlašim. Tylova 271","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",33,1,"67.3",67,"13.5"
"Gymnázium. Vlašim. Tylova 271","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",49,0,100,"69.1","12.2"
"Gymnázium. Vlašim. Tylova 271","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",49,0,100,"64.8","13.5"
"Gymnázium. Vlašim. Tylova 271","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",49,2,100,54,"21.3"
"Gymnázium. Vlašim. Tylova 271","Matematika","Gymnázium 4 leté","Didaktický test",16,1,"32.7","57.7","16.2"
"Sportovní gymnázium. Kladno. Plzeňská 3103","Anglický jazyk","Gymnázium 4 leté","Didaktický test",53,0,64,"65.1",13
"Sportovní gymnázium. Kladno. Plzeňská 3103","Anglický jazyk","Gymnázium 4 leté","Písemná práce",53,0,64,"64.8","13.2"
"Sportovní gymnázium. Kladno. Plzeňská 3103","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",53,0,64,"56.8","15.8"
"Sportovní gymnázium. Kladno. Plzeňská 3103","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",82,1,100,"62.7","12.6"
"Sportovní gymnázium. Kladno. Plzeňská 3103","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",83,2,100,"54.4","14.9"
"Sportovní gymnázium. Kladno. Plzeňská 3103","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",82,4,100,"50.6","22.1"
"Sportovní gymnázium. Kladno. Plzeňská 3103","Matematika","Gymnázium 4 leté","Didaktický test",29,2,"34.9","54.7","20.2"
"Gymnázium pod Svatou Horou. Příbram II. Balbínova 328","Anglický jazyk","Gymnázium 6 leté","Didaktický test",43,0,"97.8","73.4","9.4"
