"skola","predmet","obor","typ","konali","neuspeli","volba","prumer","odchylka"
"Gymnázium Václava Hlavatého. Louny. Poděbradova 661. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",53,0,100,"60.1","16.6"
"Gymnázium Václava Hlavatého. Louny. Poděbradova 661. příspěvková organizace","Matematika","Gymnázium 4 leté","Didaktický test",26,0,"49.1","73.7","15.4"
"Gymnázium. Chomutov. Mostecká 3000. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Didaktický test",70,0,"65.1","73.7","11.9"
"Gymnázium. Chomutov. Mostecká 3000. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Písemná práce",70,0,"65.1","77.2",9
"Gymnázium. Chomutov. Mostecká 3000. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",70,0,"65.1",60,"15.5"
"Gymnázium. Chomutov. Mostecká 3000. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",107,1,100,"73.6","12.9"
"Gymnázium. Chomutov. Mostecká 3000. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",107,0,100,"70.7","12.9"
"Gymnázium. Chomutov. Mostecká 3000. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",107,5,100,"53.7","20.8"
"Gymnázium. Chomutov. Mostecká 3000. příspěvková organizace","Matematika","Gymnázium 4 leté","Didaktický test",36,4,33,"57.2","21.3"
"Gymnázium. Kadaň. 5.května 620. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Didaktický test",42,0,"97.9",80,"9.8"
"Gymnázium. Kadaň. 5.května 620. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Písemná práce",42,0,"97.9","72.9","13.5"
"Gymnázium. Kadaň. 5.května 620. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",42,0,"97.9","64.6","14.3"
"Gymnázium. Kadaň. 5.května 620. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",43,0,100,"76.2","11.6"
"Gymnázium. Kadaň. 5.května 620. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",42,0,100,"58.7","13.2"
"Gymnázium. Kadaň. 5.května 620. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",43,1,100,"47.4","19.6"
"Gymnázium. Lovosice. Sady pionýrů 600. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Didaktický test",33,0,"70.8","79.8","6.8"
"Gymnázium. Lovosice. Sady pionýrů 600. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Písemná práce",33,0,"70.8","78.2","9.9"
"Gymnázium. Lovosice. Sady pionýrů 600. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",33,0,"70.8","57.8","13.7"
"Gymnázium. Lovosice. Sady pionýrů 600. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",47,0,100,"69.9","14.4"
"Gymnázium. Lovosice. Sady pionýrů 600. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",48,1,100,"60.1","16.6"
"Gymnázium. Lovosice. Sady pionýrů 600. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",47,0,100,"50.5","16.7"
"Gymnázium. Lovosice. Sady pionýrů 600. příspěvková organizace","Matematika","Gymnázium 4 leté","Didaktický test",13,3,"27.1","54.6","26.6"
"Gymnázium. Roudnice nad Labem. Havlíčkova 175. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Didaktický test",48,0,"73.5","73.6",11
"Gymnázium. Roudnice nad Labem. Havlíčkova 175. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Písemná práce",48,0,"73.5","70.5","9.3"
"Gymnázium. Roudnice nad Labem. Havlíčkova 175. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",48,1,"73.5","61.7","14.8"
"Gymnázium. Roudnice nad Labem. Havlíčkova 175. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",66,0,100,"76.1","12.1"
"Gymnázium. Roudnice nad Labem. Havlíčkova 175. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",66,0,100,"64.6","16.4"
"Gymnázium. Roudnice nad Labem. Havlíčkova 175. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",66,0,100,"65.3","11.6"
"Gymnázium. Roudnice nad Labem. Havlíčkova 175. příspěvková organizace","Matematika","Gymnázium 4 leté","Didaktický test",17,1,25,"59.6","26.3"
"Gymnázium. Rumburk. Komenského 10. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Didaktický test",32,0,"57.1","71.4","13.1"
"Gymnázium. Rumburk. Komenského 10. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Písemná práce",32,0,"57.1","67.5","10.5"
"Gymnázium. Rumburk. Komenského 10. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",32,2,"57.1","48.3","17.3"
"Gymnázium. Rumburk. Komenského 10. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",56,0,100,69,14
"Gymnázium. Rumburk. Komenského 10. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",56,2,100,"48.6","15.3"
"Gymnázium. Rumburk. Komenského 10. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",56,1,100,"42.1","16.5"
"Gymnázium. Rumburk. Komenského 10. příspěvková organizace","Matematika","Gymnázium 4 leté","Didaktický test",21,1,"37.5","64.2","22.9"
"Gymnázium. Teplice. Čs. dobrovolců 11. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Didaktický test",91,0,"72.2","74.2","9.7"
"Gymnázium. Teplice. Čs. dobrovolců 11. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Písemná práce",91,0,"72.2","73.1","8.3"
"Gymnázium. Teplice. Čs. dobrovolců 11. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",91,3,"72.2","49.9",18
"Gymnázium. Teplice. Čs. dobrovolců 11. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",126,1,100,"71.9","13.1"
"Gymnázium. Teplice. Čs. dobrovolců 11. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",126,0,100,"67.7","14.7"
"Gymnázium. Teplice. Čs. dobrovolců 11. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",126,5,100,53,"21.3"
"Gymnázium. Teplice. Čs. dobrovolců 11. příspěvková organizace","Matematika","Gymnázium 4 leté","Didaktický test",30,3,"22.6","64.2","21.9"
"Gymnázium. Ústí nad Labem. Jateční 22. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Didaktický test",47,0,"55.4","71.3",13
"Gymnázium. Ústí nad Labem. Jateční 22. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Písemná práce",47,0,"55.4",73,"8.5"
"Gymnázium. Ústí nad Labem. Jateční 22. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",47,0,"55.4","59.8","13.5"
"Gymnázium. Ústí nad Labem. Jateční 22. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",87,3,100,"68.1","16.1"
"Gymnázium. Ústí nad Labem. Jateční 22. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",87,0,100,"62.4",14
"Gymnázium. Ústí nad Labem. Jateční 22. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",88,0,100,"63.4","14.5"
"Gymnázium. Ústí nad Labem. Jateční 22. příspěvková organizace","Matematika","Gymnázium 4 leté","Didaktický test",33,3,"35.9","60.5","24.6"
"Gymnázium. Ústí nad Labem. Jateční 22. příspěvková organizace","Německý jazyk","Gymnázium 4 leté","Didaktický test",7,1,"7.6","62.1","19.2"
"Gymnázium. Ústí nad Labem. Jateční 22. příspěvková organizace","Německý jazyk","Gymnázium 4 leté","Písemná práce",7,1,"7.6","45.2",21
"Gymnázium. Ústí nad Labem. Jateční 22. příspěvková organizace","Německý jazyk","Gymnázium 4 leté","Ústní zkouška",7,0,"7.6","49.5","20.6"
"Gymnázium. Žatec. Studentská 1075. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Didaktický test",37,0,"97.4","71.7","12.7"
"Gymnázium. Žatec. Studentská 1075. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Písemná práce",37,0,"97.4","67.4",10
"Gymnázium. Žatec. Studentská 1075. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",37,0,"97.4","64.6","11.8"
"Gymnázium. Žatec. Studentská 1075. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",38,0,100,"77.2","11.1"
"Gymnázium. Žatec. Studentská 1075. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",38,0,100,"47.1","13.9"
"Gymnázium. Žatec. Studentská 1075. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",38,0,100,"45.3","17.2"
"Městské gymnázium a Základní škola Jirkov","Anglický jazyk","Gymnázium 4 leté","Didaktický test",21,0,71,"60.4","11.9"
"Městské gymnázium a Základní škola Jirkov","Anglický jazyk","Gymnázium 4 leté","Písemná práce",20,0,71,"67.1",12
"Městské gymnázium a Základní škola Jirkov","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",20,2,71,"44.2","24.8"
"Městské gymnázium a Základní škola Jirkov","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",28,1,100,"52.7","10.2"
"Městské gymnázium a Základní škola Jirkov","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",28,0,100,"63.6","11.2"
"Městské gymnázium a Základní škola Jirkov","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",27,2,100,"35.8",25
"Městské gymnázium a Základní škola Jirkov","Německý jazyk","Gymnázium 4 leté","Didaktický test",4,0,"19.4","86.6","7.9"
"Městské gymnázium a Základní škola Jirkov","Německý jazyk","Gymnázium 4 leté","Písemná práce",4,0,"19.4","61.1","15.5"
"Městské gymnázium a Základní škola Jirkov","Německý jazyk","Gymnázium 4 leté","Ústní zkouška",4,0,"19.4","54.8","16.1"
"Podkrušnohorské gymnázium. Most. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Didaktický test",104,3,"82.7",71,"13.6"
"Podkrušnohorské gymnázium. Most. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Písemná práce",103,0,"82.7","69.9","11.6"
"Podkrušnohorské gymnázium. Most. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",105,0,"82.7","58.2","16.5"
"Podkrušnohorské gymnázium. Most. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",126,2,100,"68.1","13.2"
"Podkrušnohorské gymnázium. Most. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",127,0,100,61,"13.9"
"Podkrušnohorské gymnázium. Most. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",127,6,100,"53.8","20.8"
"Podkrušnohorské gymnázium. Most. příspěvková organizace","Matematika","Gymnázium 4 leté","Didaktický test",19,1,15,"61.8","16.8"
"Gymnázium. Chomutov. Mostecká 3000. příspěvková organizace","Anglický jazyk","Gymnázium 6 leté","Didaktický test",70,0,"65.1","73.7","11.9"
"Gymnázium. Chomutov. Mostecká 3000. příspěvková organizace","Anglický jazyk","Gymnázium 6 leté","Písemná práce",70,0,"65.1","77.2",9
"Gymnázium. Chomutov. Mostecká 3000. příspěvková organizace","Anglický jazyk","Gymnázium 6 leté","Ústní zkouška",70,0,"65.1",60,"15.5"
"Gymnázium. Chomutov. Mostecká 3000. příspěvková organizace","Český jazyk a literatura","Gymnázium 6 leté","Didaktický test",107,1,100,"73.6","12.9"
"Gymnázium. Chomutov. Mostecká 3000. příspěvková organizace","Český jazyk a literatura","Gymnázium 6 leté","Písemná práce",107,0,100,"70.7","12.9"
"Gymnázium. Chomutov. Mostecká 3000. příspěvková organizace","Český jazyk a literatura","Gymnázium 6 leté","Ústní zkouška",107,5,100,"53.7","20.8"
"Gymnázium. Chomutov. Mostecká 3000. příspěvková organizace","Matematika","Gymnázium 6 leté","Didaktický test",36,4,33,"57.2","21.3"
"Biskupské gymnázium. Základní škola a Mateřská škola Bohosudov","Anglický jazyk","Gymnázium 8 leté","Didaktický test",19,0,"91.3","66.1","11.6"
"Biskupské gymnázium. Základní škola a Mateřská škola Bohosudov","Anglický jazyk","Gymnázium 8 leté","Písemná práce",19,0,"91.3","58.9",13
"Biskupské gymnázium. Základní škola a Mateřská škola Bohosudov","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",19,0,"91.3","50.7","18.4"
"Biskupské gymnázium. Základní škola a Mateřská škola Bohosudov","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",21,2,100,"52.5","13.8"
"Biskupské gymnázium. Základní škola a Mateřská škola Bohosudov","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",21,0,100,"35.1","13.9"
"Biskupské gymnázium. Základní škola a Mateřská škola Bohosudov","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",21,1,100,"34.9","14.8"
"Gymnázium a Střední odborná škola dr. Václava Šmejkala. Ústí nad Labem. příspěvková organizace","Anglický jazyk","Gymnázium 8 leté","Didaktický test",120,5,"66.5","66.9","16.5"
"Gymnázium a Střední odborná škola dr. Václava Šmejkala. Ústí nad Labem. příspěvková organizace","Anglický jazyk","Gymnázium 8 leté","Písemná práce",120,2,"66.5","72.2","13.5"
"Gymnázium a Střední odborná škola dr. Václava Šmejkala. Ústí nad Labem. příspěvková organizace","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",120,1,"66.5","61.9","15.7"
"Gymnázium a Střední odborná škola dr. Václava Šmejkala. Ústí nad Labem. příspěvková organizace","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",180,9,100,"62.4",16
"Gymnázium a Střední odborná škola dr. Václava Šmejkala. Ústí nad Labem. příspěvková organizace","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",180,2,100,"54.6","16.3"
"Gymnázium a Střední odborná škola dr. Václava Šmejkala. Ústí nad Labem. příspěvková organizace","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",180,3,100,"59.2","19.6"
"Gymnázium a Střední odborná škola dr. Václava Šmejkala. Ústí nad Labem. příspěvková organizace","Matematika","Gymnázium 8 leté","Didaktický test",40,7,"22.5","46.9","20.6"
"Gymnázium a Střední odborná škola dr. Václava Šmejkala. Ústí nad Labem. příspěvková organizace","Německý jazyk","Gymnázium 8 leté","Didaktický test",20,6,11,"52.1","22.8"
"Gymnázium a Střední odborná škola dr. Václava Šmejkala. Ústí nad Labem. příspěvková organizace","Německý jazyk","Gymnázium 8 leté","Písemná práce",20,1,11,"51.5","17.5"
"Gymnázium a Střední odborná škola dr. Václava Šmejkala. Ústí nad Labem. příspěvková organizace","Německý jazyk","Gymnázium 8 leté","Ústní zkouška",20,1,11,"54.5","19.9"
"Gymnázium a Střední odborná škola. Klášterec nad Ohří. Chomutovská 459. příspěvková organizace","Anglický jazyk","Gymnázium 8 leté","Didaktický test",53,1,"88.2","58.3","15.3"
"Gymnázium a Střední odborná škola. Klášterec nad Ohří. Chomutovská 459. příspěvková organizace","Anglický jazyk","Gymnázium 8 leté","Písemná práce",53,0,"88.2","62.3","12.9"
"Gymnázium a Střední odborná škola. Klášterec nad Ohří. Chomutovská 459. příspěvková organizace","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",53,1,"88.2","48.4",19
"Gymnázium a Střední odborná škola. Klášterec nad Ohří. Chomutovská 459. příspěvková organizace","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",61,2,100,"60.6","14.8"
"Gymnázium a Střední odborná škola. Klášterec nad Ohří. Chomutovská 459. příspěvková organizace","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",61,1,100,"55.9","16.4"
"Gymnázium a Střední odborná škola. Klášterec nad Ohří. Chomutovská 459. příspěvková organizace","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",61,2,100,"51.9","19.2"
"Gymnázium a Střední odborná škola. Podbořany. příspěvková organizace","Anglický jazyk","Gymnázium 8 leté","Didaktický test",24,4,84,"34.8","18.7"
"Gymnázium a Střední odborná škola. Podbořany. příspěvková organizace","Anglický jazyk","Gymnázium 8 leté","Písemná práce",24,1,84,"38.3","18.9"
"Gymnázium a Střední odborná škola. Podbořany. příspěvková organizace","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",24,0,84,"32.5","16.7"
"Gymnázium a Střední odborná škola. Podbořany. příspěvková organizace","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",28,3,100,"46.7","16.2"
"Gymnázium a Střední odborná škola. Podbořany. příspěvková organizace","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",28,4,100,"29.8","16.6"
"Gymnázium a Střední odborná škola. Podbořany. příspěvková organizace","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",28,2,100,"37.2","22.5"
"Gymnázium a Střední odborná škola. Podbořany. příspěvková organizace","Matematika","Gymnázium 8 leté","Didaktický test",4,0,16,"76.6","6.6"
"Gymnázium a Střední průmyslová škola. Duchcov. příspěvková organizace","Anglický jazyk","Gymnázium 8 leté","Didaktický test",22,0,"71.4","70.8","11.7"
"Gymnázium a Střední průmyslová škola. Duchcov. příspěvková organizace","Anglický jazyk","Gymnázium 8 leté","Písemná práce",22,0,"71.4","72.3","8.1"
"Gymnázium a Střední průmyslová škola. Duchcov. příspěvková organizace","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",22,0,"71.4","50.7","16.8"
"Gymnázium a Střední průmyslová škola. Duchcov. příspěvková organizace","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",29,1,100,"65.8","16.3"
"Gymnázium a Střední průmyslová škola. Duchcov. příspěvková organizace","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",29,2,100,"30.8","16.3"
"Gymnázium a Střední průmyslová škola. Duchcov. příspěvková organizace","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",29,1,100,"53.5","17.4"
"Gymnázium Děčín. příspěvková organizace","Anglický jazyk","Gymnázium 8 leté","Didaktický test",57,0,55,"80.9","10.7"
"Gymnázium Děčín. příspěvková organizace","Anglický jazyk","Gymnázium 8 leté","Písemná práce",57,0,55,"77.5","7.4"
"Gymnázium Děčín. příspěvková organizace","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",57,0,55,"67.9","13.2"
"Gymnázium Děčín. příspěvková organizace","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",106,0,100,"81.2","11.3"
"Gymnázium Děčín. příspěvková organizace","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",106,0,100,"61.3","13.5"
"Gymnázium Děčín. příspěvková organizace","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",106,4,100,"56.1","21.2"
"Gymnázium Děčín. příspěvková organizace","Matematika","Gymnázium 8 leté","Didaktický test",49,3,45,67,"17.9"
"GYMNÁZIUM Jana Amose Komenského s.r.o.","Anglický jazyk","Gymnázium 8 leté","Didaktický test",16,2,"84.2","62.7","19.4"
"GYMNÁZIUM Jana Amose Komenského s.r.o.","Anglický jazyk","Gymnázium 8 leté","Písemná práce",16,2,"84.2","63.3","20.2"
