"skola","predmet","obor","typ","konali","neuspeli","volba","prumer","odchylka"
"Gymnázium  Rájec-Jestřebí. obecně prospěšná společnost","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",28,0,"100.0","58.3","17.2"
"Gymnázium a Jazyková škola s právem státní jazykové zkoušky Břeclav. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Didaktický test",35,0,"55.4","80.9","7.6"
"Gymnázium a Jazyková škola s právem státní jazykové zkoušky Břeclav. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Písemná práce",35,0,"55.4","76.5","9.3"
"Gymnázium a Jazyková škola s právem státní jazykové zkoušky Břeclav. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",35,0,"55.4","69.8","9.3"
"Gymnázium a Jazyková škola s právem státní jazykové zkoušky Břeclav. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",64,0,"100.0","76.4","10.3"
"Gymnázium a Jazyková škola s právem státní jazykové zkoušky Břeclav. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",64,0,"100.0","63.9","13.7"
"Gymnázium a Jazyková škola s právem státní jazykové zkoušky Břeclav. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",64,0,"100.0","70.2","14.3"
"Gymnázium a Jazyková škola s právem státní jazykové zkoušky Břeclav. příspěvková organizace","Matematika","Gymnázium 4 leté","Didaktický test",28,1,"43.1","62.6","16.7"
"Gymnázium a Obchodní akademie Bučovice. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Didaktický test",11,0,"73.3","81.8","5.1"
"Gymnázium a Obchodní akademie Bučovice. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Písemná práce",11,0,"73.3","73.2","9.4"
"Gymnázium a Obchodní akademie Bučovice. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",11,0,"73.3","38.8","18.2"
"Gymnázium a Obchodní akademie Bučovice. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",15,0,"100.0","67.4","13.7"
"Gymnázium a Obchodní akademie Bučovice. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",15,0,"100.0","70.8","10.0"
"Gymnázium a Obchodní akademie Bučovice. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",15,0,"100.0","43.4","14.5"
"Gymnázium a Obchodní akademie Bučovice. příspěvková organizace","Matematika","Gymnázium 4 leté","Didaktický test",4,0,"26.7","39.9","9.6"
"Gymnázium a Střední odborná škola Mikulov. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Didaktický test",16,0,"86.4","59.5","11.2"
"Gymnázium a Střední odborná škola Mikulov. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Písemná práce",16,0,"86.4","69.9","10.3"
"Gymnázium a Střední odborná škola Mikulov. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",16,0,"86.4","50.5","14.4"
"Gymnázium a Střední odborná škola Mikulov. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",18,2,"100.0","62.5","16.4"
"Gymnázium a Střední odborná škola Mikulov. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",18,0,"100.0","35.4","11.7"
"Gymnázium a Střední odborná škola Mikulov. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",18,0,"100.0","52.1","12.8"
"Gymnázium a Střední odborná škola zdravotnická a ekonomická Vyškov. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Didaktický test",24,1,"48.1","72.0","18.4"
"Gymnázium a Střední odborná škola zdravotnická a ekonomická Vyškov. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Písemná práce",24,0,"48.1","75.6","11.3"
"Gymnázium a Střední odborná škola zdravotnická a ekonomická Vyškov. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",24,1,"48.1","65.5","18.2"
"Gymnázium a Střední odborná škola zdravotnická a ekonomická Vyškov. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",50,0,"100.0","71.9","10.9"
"Gymnázium a Střední odborná škola zdravotnická a ekonomická Vyškov. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",50,0,"100.0","69.7","13.0"
"Gymnázium a Střední odborná škola zdravotnická a ekonomická Vyškov. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",50,0,"100.0","59.8","13.8"
"Gymnázium a Střední odborná škola zdravotnická a ekonomická Vyškov. příspěvková organizace","Matematika","Gymnázium 4 leté","Didaktický test",26,2,"51.9","56.6","18.5"
"Gymnázium Blansko. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Didaktický test",31,0,"72.7","80.5","7.9"
"Gymnázium Blansko. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Písemná práce",31,0,"72.7","79.2","9.4"
"Gymnázium Blansko. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",31,0,"72.7","68.0","9.8"
"Gymnázium Blansko. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",43,0,"100.0","71.5","11.7"
"Gymnázium Blansko. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",43,0,"100.0","67.3","13.0"
"Gymnázium Blansko. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",43,0,"100.0","68.6","12.4"
"Gymnázium Blansko. příspěvková organizace","Matematika","Gymnázium 4 leté","Didaktický test",12,1,"27.3","42.6","14.3"
"Gymnázium Boskovice. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Didaktický test",38,0,"62.3","82.0","9.0"
"Gymnázium Boskovice. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Písemná práce",38,0,"62.3","84.4","8.6"
"Gymnázium Boskovice. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",38,0,"62.3","62.9","12.6"
"Gymnázium Boskovice. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",61,1,"100.0","77.3","12.7"
"Gymnázium Boskovice. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",61,2,"100.0","64.1","17.6"
"Gymnázium Boskovice. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",61,1,"100.0","64.9","15.0"
"Gymnázium Boskovice. příspěvková organizace","Matematika","Gymnázium 4 leté","Didaktický test",22,0,"36.1","71.3","14.9"
"Gymnázium Brno. Elgartova. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Didaktický test",58,0,"64.4","74.9","9.1"
"Gymnázium Brno. Elgartova. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Písemná práce",58,0,"64.4","74.9","8.8"
"Gymnázium Brno. Elgartova. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",57,0,"64.4","54.2","13.0"
"Gymnázium Brno. Elgartova. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",90,0,"100.0","74.1","12.8"
"Gymnázium Brno. Elgartova. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",90,0,"100.0","55.9","13.1"
"Gymnázium Brno. Elgartova. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",89,2,"100.0","59.7","18.2"
"Gymnázium Brno. Elgartova. příspěvková organizace","Matematika","Gymnázium 4 leté","Didaktický test",30,1,"33.3","60.3","15.6"
"Gymnázium Brno. Křenová. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Didaktický test",37,0,"43.2","71.4","11.2"
"Gymnázium Brno. Křenová. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Písemná práce",37,0,"43.2","77.0","5.8"
"Gymnázium Brno. Křenová. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",35,0,"43.2","58.1","10.9"
"Gymnázium Brno. Křenová. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",86,0,"100.0","73.6","11.1"
"Gymnázium Brno. Křenová. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",86,0,"100.0","53.7","14.5"
"Gymnázium Brno. Křenová. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",84,2,"100.0","51.1","18.0"
"Gymnázium Brno. Křenová. příspěvková organizace","Matematika","Gymnázium 4 leté","Didaktický test",44,5,"52.3","58.5","20.4"
"Gymnázium Brno. Křenová. příspěvková organizace","Německý jazyk","Gymnázium 4 leté","Didaktický test",4,0,"4.5","78.0","10.4"
"Gymnázium Brno. Křenová. příspěvková organizace","Německý jazyk","Gymnázium 4 leté","Písemná práce",4,0,"4.5","62.8","10.5"
"Gymnázium Brno. Křenová. příspěvková organizace","Německý jazyk","Gymnázium 4 leté","Ústní zkouška",4,0,"4.5","73.4","11.2"
"Gymnázium Brno. Slovanské náměstí. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Didaktický test",72,0,"87.1","83.9","8.7"
"Gymnázium Brno. Slovanské náměstí. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Písemná práce",72,0,"87.1","83.8","5.6"
"Gymnázium Brno. Slovanské náměstí. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",72,0,"87.1","78.5","8.1"
"Gymnázium Brno. Slovanské náměstí. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",83,0,"100.0","76.3","11.5"
"Gymnázium Brno. Slovanské náměstí. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",83,0,"100.0","71.3","14.0"
"Gymnázium Brno. Slovanské náměstí. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",83,1,"100.0","61.4","18.5"
"Gymnázium Brno. Slovanské náměstí. příspěvková organizace","Matematika","Gymnázium 4 leté","Didaktický test",9,0,"10.6","71.8","14.7"
"Gymnázium Brno. Vídeňská. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Didaktický test",25,0,"50.9","74.9","9.8"
"Gymnázium Brno. Vídeňská. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Písemná práce",25,0,"50.9","73.1","8.9"
"Gymnázium Brno. Vídeňská. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",25,0,"50.9","57.9","14.0"
"Gymnázium Brno. Vídeňská. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",51,1,"100.0","69.3","12.7"
"Gymnázium Brno. Vídeňská. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",51,0,"100.0","63.3","13.5"
"Gymnázium Brno. Vídeňská. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",51,0,"100.0","54.7","17.6"
"Gymnázium Brno. Vídeňská. příspěvková organizace","Matematika","Gymnázium 4 leté","Didaktický test",26,3,"49.1","44.9","20.5"
"Gymnázium Dr. Karla Polesného Znojmo. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Didaktický test",47,0,"75.4","79.8","9.3"
"Gymnázium Dr. Karla Polesného Znojmo. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Písemná práce",47,0,"75.4","83.4","9.5"
"Gymnázium Dr. Karla Polesného Znojmo. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",47,0,"75.4","62.6","13.2"
"Gymnázium Dr. Karla Polesného Znojmo. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",63,0,"100.0","73.9","13.2"
"Gymnázium Dr. Karla Polesného Znojmo. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",63,0,"100.0","62.4","14.4"
"Gymnázium Dr. Karla Polesného Znojmo. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",63,0,"100.0","60.4","16.7"
"Gymnázium Dr. Karla Polesného Znojmo. příspěvková organizace","Matematika","Gymnázium 4 leté","Didaktický test",14,0,"21.5","72.3","17.3"
"Gymnázium Hády. s.r.o.","Anglický jazyk","Gymnázium 4 leté","Didaktický test",18,0,"93.5","83.2","6.1"
"Gymnázium Hády. s.r.o.","Anglický jazyk","Gymnázium 4 leté","Písemná práce",18,0,"93.5","72.8","10.3"
"Gymnázium Hády. s.r.o.","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",18,0,"93.5","52.7","15.2"
"Gymnázium Hády. s.r.o.","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",19,0,"100.0","68.7","8.8"
"Gymnázium Hády. s.r.o.","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",19,0,"100.0","49.3","12.6"
"Gymnázium Hády. s.r.o.","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",19,2,"100.0","35.1","21.2"
"Gymnázium J. G. Mendela a jeho zařízení a Základní umělecká škola. školská právnická osoba","Anglický jazyk","Gymnázium 4 leté","Didaktický test",13,0,"85.0","64.8","11.7"
"Gymnázium J. G. Mendela a jeho zařízení a Základní umělecká škola. školská právnická osoba","Anglický jazyk","Gymnázium 4 leté","Písemná práce",13,0,"85.0","69.4","12.1"
"Gymnázium J. G. Mendela a jeho zařízení a Základní umělecká škola. školská právnická osoba","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",13,1,"85.0","42.2","19.4"
"Gymnázium J. G. Mendela a jeho zařízení a Základní umělecká škola. školská právnická osoba","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",15,1,"100.0","63.7","13.0"
"Gymnázium J. G. Mendela a jeho zařízení a Základní umělecká škola. školská právnická osoba","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",15,2,"100.0","49.5","16.6"
"Gymnázium J. G. Mendela a jeho zařízení a Základní umělecká škola. školská právnická osoba","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",15,0,"100.0","42.4","16.3"
"Gymnázium Jana Blahoslava Ivančice. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Didaktický test",14,0,"62.5","68.7","14.0"
"Gymnázium Jana Blahoslava Ivančice. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Písemná práce",14,0,"62.5","70.5","9.1"
"Gymnázium Jana Blahoslava Ivančice. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",14,0,"62.5","52.1","11.6"
"Gymnázium Jana Blahoslava Ivančice. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",23,0,"100.0","70.2","14.2"
"Gymnázium Jana Blahoslava Ivančice. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",23,0,"100.0","49.6","17.9"
"Gymnázium Jana Blahoslava Ivančice. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",23,1,"100.0","57.9","20.0"
"Gymnázium Jana Blahoslava Ivančice. příspěvková organizace","Matematika","Gymnázium 4 leté","Didaktický test",9,1,"37.5","47.8","20.5"
"Gymnázium Matyáše Lercha. Brno. Žižkova 55. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Didaktický test",37,0,"56.9","78.4","9.9"
"Gymnázium Matyáše Lercha. Brno. Žižkova 55. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Písemná práce",37,0,"56.9","66.9","7.3"
"Gymnázium Matyáše Lercha. Brno. Žižkova 55. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",37,0,"56.9","71.7","9.3"
"Gymnázium Matyáše Lercha. Brno. Žižkova 55. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",65,1,"100.0","76.9","12.4"
"Gymnázium Matyáše Lercha. Brno. Žižkova 55. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",65,0,"100.0","49.7","13.3"
"Gymnázium Matyáše Lercha. Brno. Žižkova 55. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",65,1,"100.0","63.7","18.0"
"Gymnázium Matyáše Lercha. Brno. Žižkova 55. příspěvková organizace","Matematika","Gymnázium 4 leté","Didaktický test",26,2,"40.0","63.7","18.7"
"Gymnázium Moravský Kurmlov. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Didaktický test",11,0,"92.3","70.7","10.2"
"Gymnázium Moravský Kurmlov. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Písemná práce",11,0,"92.3","81.7","10.6"
"Gymnázium Moravský Kurmlov. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",11,0,"92.3","61.4","8.2"
"Gymnázium Moravský Kurmlov. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",12,0,"100.0","66.7","11.3"
"Gymnázium Moravský Kurmlov. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",12,0,"100.0","54.7","14.6"
"Gymnázium Moravský Kurmlov. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",12,0,"100.0","58.3","11.6"
"Gymnázium P. Křížkovského s uměleckou profilací. s.r.o.","Anglický jazyk","Gymnázium 4 leté","Didaktický test",6,0,"100.0","80.8","8.3"
"Gymnázium P. Křížkovského s uměleckou profilací. s.r.o.","Anglický jazyk","Gymnázium 4 leté","Písemná práce",6,0,"100.0","68.1","7.6"
"Gymnázium P. Křížkovského s uměleckou profilací. s.r.o.","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",6,0,"100.0","59.6","10.6"
"Gymnázium P. Křížkovského s uměleckou profilací. s.r.o.","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",6,0,"100.0","74.0","9.8"
"Gymnázium P. Křížkovského s uměleckou profilací. s.r.o.","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",6,0,"100.0","58.6","13.0"
"Gymnázium P. Křížkovského s uměleckou profilací. s.r.o.","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",6,0,"100.0","42.4","17.3"
"Gymnázium T. G. Masaryka Zastávka. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Didaktický test",17,0,"65.4","66.4","12.2"
"Gymnázium T. G. Masaryka Zastávka. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Písemná práce",17,0,"65.4","62.5","13.4"
"Gymnázium T. G. Masaryka Zastávka. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",17,0,"65.4","60.5","10.2"
"Gymnázium T. G. Masaryka Zastávka. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",26,0,"100.0","57.5","10.8"
"Gymnázium T. G. Masaryka Zastávka. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",26,1,"100.0","49.4","13.6"
"Gymnázium T. G. Masaryka Zastávka. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",26,0,"100.0","76.8","7.4"
"Gymnázium T. G. Masaryka Zastávka. příspěvková organizace","Matematika","Gymnázium 4 leté","Didaktický test",9,0,"34.6","59.0","11.9"
"Gymnázium T. G. Masaryka. Hustopeče. Dukelské náměstí 7. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Didaktický test",13,0,"65.0","89.0","2.7"
"Gymnázium T. G. Masaryka. Hustopeče. Dukelské náměstí 7. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Písemná práce",13,0,"65.0","76.2","4.7"
"Gymnázium T. G. Masaryka. Hustopeče. Dukelské náměstí 7. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",13,0,"65.0","61.0","11.9"
"Gymnázium T. G. Masaryka. Hustopeče. Dukelské náměstí 7. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",20,0,"100.0","78.9","10.4"
"Gymnázium T. G. Masaryka. Hustopeče. Dukelské náměstí 7. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",20,0,"100.0","52.8","9.0"
"Gymnázium T. G. Masaryka. Hustopeče. Dukelské náměstí 7. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",20,0,"100.0","45.3","17.8"
"Gymnázium T. G. Masaryka. Hustopeče. Dukelské náměstí 7. příspěvková organizace","Matematika","Gymnázium 4 leté","Didaktický test",7,2,"35.0","54.7","27.7"
"Gymnázium Tišnov. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Didaktický test",26,0,"49.1","64.4","12.5"
"Gymnázium Tišnov. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Písemná práce",26,0,"49.1","79.5","6.6"
"Gymnázium Tišnov. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",26,0,"49.1","59.6","14.7"
"Gymnázium Tišnov. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",52,0,"100.0","66.6","13.4"
"Gymnázium Tišnov. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",52,0,"100.0","52.3","11.4"
"Gymnázium Tišnov. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",52,2,"100.0","43.9","21.0"
"Gymnázium Tišnov. příspěvková organizace","Matematika","Gymnázium 4 leté","Didaktický test",26,1,"50.9","69.1","15.8"
"Gymnázium. Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky Hodonín. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Didaktický test",12,0,"37.5","74.7","6.7"
"Gymnázium. Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky Hodonín. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Písemná práce",12,0,"37.5","77.9","6.1"
"Gymnázium. Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky Hodonín. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",12,0,"37.5","45.7","14.5"
"Gymnázium. Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky Hodonín. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",32,0,"100.0","73.3","9.9"
"Gymnázium. Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky Hodonín. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",32,0,"100.0","60.8","13.2"
"Gymnázium. Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky Hodonín. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",32,0,"100.0","40.1","15.0"
"Gymnázium. Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky Hodonín. příspěvková organizace","Matematika","Gymnázium 4 leté","Didaktický test",20,0,"62.5","54.1","11.6"
"Gymnázium. Střední  pedagogická škola. Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky Znojmo. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Didaktický test",12,1,"65.0","75.0","17.5"
"Gymnázium. Střední  pedagogická škola. Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky Znojmo. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Písemná práce",12,0,"65.0","71.0","12.8"
"Gymnázium. Střední  pedagogická škola. Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky Znojmo. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",12,0,"65.0","70.9","12.7"
"Gymnázium. Střední  pedagogická škola. Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky Znojmo. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",19,0,"100.0","65.8","12.4"
"Gymnázium. Střední  pedagogická škola. Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky Znojmo. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",19,0,"100.0","47.0","13.2"
"Gymnázium. Střední  pedagogická škola. Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky Znojmo. příspěvková organizace","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",19,0,"100.0","69.0","13.9"
